ride_id,ride_type,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,trip_distance_km,num_passengers,avg_carpoolers,fare_rs,payment_type,rate_type,carbon_emitted_kg,carbon_saved_kg
RIDE002867,Carpool,2025-01-24 23:23,2025-01-25 00:27,Pallavaram,Singaperumal Koil,59.4,4,4.0,447.48,UPI,Shared,8.316,3.089
RIDE002868,Private,2025-03-04 07:28,2025-03-04 08:13,T Nagar,Chengalpattu Bus Stand,39.38,1,,366.97,UPI,Standard,7.561,0.0
RIDE002869,Carpool,2025-04-03 20:01,2025-04-03 20:50,Adyar,Singaperumal Koil,41.73,2,1.8,290.45,Cash,Shared,5.842,2.17
RIDE002870,Carpool,2025-03-03 21:59,2025-03-03 23:02,Pallavaram,Chengalpattu Town,57.01,3,2.8,406.1,Card,Shared,7.981,2.965
RIDE002871,Carpool,2025-01-13 12:42,2025-01-13 13:46,T Nagar,Chengalpattu Town,54.72,4,3.5,365.69,Card,Shared,7.661,2.845
RIDE002872,Carpool,2025-01-12 22:06,2025-01-12 22:48,Adyar,SRM University,34.32,4,4.0,220.05,Cash,Shared,4.805,1.784
RIDE002873,Private,2025-04-12 11:43,2025-04-12 12:39,Guindy,SRM University,56.71,1,,523.01,Wallet,Standard,10.888,0.0
RIDE002874,Private,2025-04-05 03:52,2025-04-05 04:51,Guindy,Mahindra City,57.78,1,,585.37,Wallet,Standard,11.094,0.0
RIDE002875,Private,2025-01-30 17:22,2025-01-30 18:15,Velachery,Mahindra City,59.07,1,,626.58,Cash,Standard,11.341,0.0
RIDE002876,Private,2025-04-14 19:45,2025-04-14 20:42,Mylapore,SRM University,59.9,1,,556.14,UPI,Standard,11.501,0.0
RIDE002877,Private,2025-04-17 11:17,2025-04-17 12:26,Guindy,Mahindra City,58.82,1,,538.61,UPI,Standard,11.293,0.0
RIDE002878,Private,2025-03-10 18:44,2025-03-10 19:30,Anna Nagar,Chengalpattu Town,37.35,1,,363.51,Card,Standard,7.171,0.0
RIDE002879,Carpool,2025-03-25 11:27,2025-03-25 12:14,Perungudi,Chengalpattu Town,38.15,4,3.6,264.54,Wallet,Shared,5.341,1.984
RIDE002880,Carpool,2025-03-14 16:35,2025-03-14 17:39,Mylapore,SRM University,52.43,2,1.9,383.69,Wallet,Shared,7.34,2.727
RIDE002881,Carpool,2025-01-04 05:17,2025-01-04 06:12,Adyar,SRM University,47.8,2,1.9,306.26,Card,Shared,6.692,2.486
RIDE002882,Private,2025-04-19 20:24,2025-04-19 21:05,T Nagar,Chengalpattu Town,33.71,1,,319.99,Wallet,Standard,6.472,0.0
RIDE002883,Private,2025-01-13 19:01,2025-01-13 19:33,Guindy,Mahindra City,32.01,1,,365.13,Card,Standard,6.146,0.0
RIDE002884,Carpool,2025-03-13 03:26,2025-03-13 04:30,Perungudi,Singaperumal Koil,58.22,2,1.6,361.51,Cash,Shared,8.151,3.027
RIDE002885,Private,2025-01-20 16:26,2025-01-20 17:28,Chromepet,Chengalpattu Town,58.58,1,,664.82,Cash,Standard,11.247,0.0
RIDE002886,Carpool,2025-04-02 02:57,2025-04-02 04:13,Velachery,Chengalpattu Town,63.07,3,2.4,476.38,Card,Shared,8.83,3.279
RIDE002887,Carpool,2025-03-23 19:29,2025-03-23 20:39,Tambaram,Mahindra City,63.31,2,1.6,414.4,Cash,Shared,8.863,3.293
RIDE002888,Private,2025-01-29 07:26,2025-01-29 08:23,Guindy,Singaperumal Koil,63.16,1,,664.54,Cash,Standard,12.127,0.0
RIDE002889,Private,2025-01-13 09:41,2025-01-13 10:16,Guindy,Chengalpattu Town,38.28,1,,401.03,Wallet,Standard,7.35,0.0
RIDE002890,Private,2025-01-30 22:55,2025-01-30 23:30,Chromepet,Chengalpattu Town,34.2,1,,310.22,Cash,Standard,6.566,0.0
RIDE002891,Private,2025-03-01 09:45,2025-03-01 10:30,Mylapore,SRM University,41.85,1,,426.95,Card,Standard,8.035,0.0
RIDE002892,Private,2025-04-11 21:41,2025-04-11 22:47,Pallavaram,Mahindra City,54.24,1,,551.86,UPI,Standard,10.414,0.0
RIDE002893,Carpool,2025-02-16 19:41,2025-02-16 20:13,Guindy,Chengalpattu Town,36.23,3,2.6,271.84,Card,Shared,5.072,1.884
RIDE002894,Carpool,2025-01-16 21:04,2025-01-16 22:15,T Nagar,SRM University,62.94,4,3.6,403.36,UPI,Shared,8.812,3.272
RIDE002895,Carpool,2025-03-08 20:34,2025-03-08 21:12,OMR Sholinganallur,Singaperumal Koil,31.99,4,3.9,214.7,Cash,Shared,4.479,1.663
RIDE002896,Carpool,2025-01-17 01:33,2025-01-17 02:15,Adyar,Chengalpattu Town,41.1,4,3.5,289.37,Card,Shared,5.754,2.137
RIDE002897,Private,2025-03-01 13:12,2025-03-01 13:57,Pallavaram,Mahindra City,40.49,1,,437.3,Cash,Standard,7.774,0.0
RIDE002898,Private,2025-03-07 07:46,2025-03-07 08:58,Tambaram,SRM University,62.26,1,,662.03,Card,Standard,11.954,0.0
RIDE002899,Private,2025-01-31 23:42,2025-02-01 00:22,Adyar,Mahindra City,36.94,1,,406.03,Wallet,Standard,7.092,0.0
RIDE002900,Private,2025-04-07 16:37,2025-04-07 17:37,Chromepet,Mahindra City,57.56,1,,597.89,UPI,Standard,11.052,0.0
RIDE002901,Private,2025-03-20 19:02,2025-03-20 19:43,Mylapore,SRM University,43.94,1,,406.0,Card,Standard,8.436,0.0
RIDE002902,Private,2025-04-18 05:36,2025-04-18 06:06,Chromepet,Chengalpattu Town,31.26,1,,309.16,Wallet,Standard,6.002,0.0
RIDE002903,Private,2025-04-14 08:23,2025-04-14 09:09,OMR Sholinganallur,SRM University,50.51,1,,566.55,UPI,Standard,9.698,0.0
RIDE002904,Carpool,2025-04-01 07:50,2025-04-01 08:56,Chromepet,Chengalpattu Bus Stand,57.89,3,2.7,440.45,Card,Shared,8.105,3.01
RIDE002905,Private,2025-03-16 13:56,2025-03-16 14:40,Guindy,Chengalpattu Bus Stand,44.89,1,,407.93,Card,Standard,8.619,0.0
RIDE002906,Private,2025-01-30 05:09,2025-01-30 05:58,Tambaram,Chengalpattu Bus Stand,42.24,1,,468.56,UPI,Standard,8.11,0.0
RIDE002907,Private,2025-04-12 16:15,2025-04-12 17:05,Pallavaram,Chengalpattu Town,51.16,1,,545.51,Wallet,Standard,9.823,0.0
RIDE002908,Carpool,2025-02-12 04:37,2025-02-12 05:47,Guindy,Mahindra City,63.07,3,2.5,454.23,Wallet,Shared,8.83,3.279
RIDE002909,Carpool,2025-03-04 02:14,2025-03-04 02:48,Velachery,Singaperumal Koil,30.55,4,3.8,183.3,UPI,Shared,4.277,1.589
RIDE002910,Private,2025-01-27 03:49,2025-01-27 04:31,Mylapore,Chengalpattu Bus Stand,37.91,1,,368.68,Card,Standard,7.279,0.0
RIDE002911,Private,2025-03-01 14:03,2025-03-01 14:54,Guindy,Singaperumal Koil,42.07,1,,383.31,Wallet,Standard,8.077,0.0
RIDE002912,Private,2025-02-14 08:47,2025-02-14 09:52,Chromepet,Mahindra City,64.09,1,,585.94,UPI,Standard,12.305,0.0
RIDE002913,Private,2025-02-27 16:28,2025-02-27 17:10,Chromepet,SRM University,46.38,1,,460.91,Card,Standard,8.905,0.0
RIDE002914,Private,2025-04-15 04:14,2025-04-15 05:12,Guindy,Chengalpattu Bus Stand,60.55,1,,693.78,Card,Standard,11.626,0.0
RIDE002915,Private,2025-04-21 08:51,2025-04-21 10:02,Mylapore,Mahindra City,59.41,1,,676.63,Card,Standard,11.407,0.0
RIDE002916,Carpool,2025-02-17 22:19,2025-02-17 22:58,Velachery,Mahindra City,41.83,3,2.8,310.35,Cash,Shared,5.856,2.175
RIDE002917,Private,2025-02-01 16:54,2025-02-01 17:47,Adyar,SRM University,45.83,1,,498.46,Wallet,Standard,8.799,0.0
RIDE002918,Carpool,2025-03-29 00:46,2025-03-29 01:21,Velachery,Mahindra City,39.07,2,1.4,235.99,UPI,Shared,5.47,2.031
RIDE002919,Private,2025-04-25 14:34,2025-04-25 15:37,Tambaram,Chengalpattu Bus Stand,55.17,1,,505.3,Card,Standard,10.593,0.0
RIDE002920,Carpool,2025-03-19 19:23,2025-03-19 20:36,Perungudi,Mahindra City,62.59,4,3.6,487.91,Cash,Shared,8.763,3.254
RIDE002921,Private,2025-04-30 01:05,2025-04-30 01:40,Tambaram,Mahindra City,36.16,1,,412.09,UPI,Standard,6.943,0.0
RIDE002922,Carpool,2025-01-23 19:48,2025-01-23 20:40,Anna Nagar,SRM University,51.16,4,3.9,386.11,UPI,Shared,7.162,2.661
RIDE002923,Private,2025-03-05 23:05,2025-03-06 00:22,Adyar,Singaperumal Koil,64.43,1,,599.13,UPI,Standard,12.371,0.0
RIDE002924,Carpool,2025-03-10 17:49,2025-03-10 18:26,Chromepet,Chengalpattu Town,41.28,4,3.7,278.32,Wallet,Shared,5.779,2.147
RIDE002925,Private,2025-04-16 01:23,2025-04-16 02:07,T Nagar,Mahindra City,40.02,1,,405.27,Wallet,Standard,7.684,0.0
RIDE002926,Private,2025-02-20 15:42,2025-02-20 16:19,Pallavaram,SRM University,31.88,1,,332.55,Cash,Standard,6.121,0.0
RIDE002927,Private,2025-03-13 05:01,2025-03-13 05:30,Chromepet,Mahindra City,30.52,1,,350.51,Cash,Standard,5.86,0.0
RIDE002928,Private,2025-03-14 05:02,2025-03-14 05:56,T Nagar,Mahindra City,53.04,1,,514.6,Wallet,Standard,10.184,0.0
RIDE002929,Private,2025-03-03 09:36,2025-03-03 10:23,Tambaram,Mahindra City,51.28,1,,470.1,UPI,Standard,9.846,0.0
RIDE002930,Carpool,2025-03-02 04:33,2025-03-02 05:30,T Nagar,Mahindra City,55.04,4,3.8,333.85,Card,Shared,7.706,2.862
RIDE002931,Private,2025-01-24 07:23,2025-01-24 08:19,Anna Nagar,Chengalpattu Bus Stand,45.43,1,,420.72,Cash,Standard,8.723,0.0
RIDE002932,Carpool,2025-02-20 02:20,2025-02-20 02:54,OMR Sholinganallur,Singaperumal Koil,37.55,4,3.6,290.1,Wallet,Shared,5.257,1.953
RIDE002933,Carpool,2025-03-17 19:38,2025-03-17 20:27,T Nagar,Mahindra City,51.73,2,1.9,345.19,Card,Shared,7.242,2.69
RIDE002934,Carpool,2025-02-25 17:24,2025-02-25 18:28,Tambaram,Mahindra City,55.24,4,3.7,348.62,Card,Shared,7.734,2.872
RIDE002935,Private,2025-02-12 22:39,2025-02-12 23:25,Perungudi,Chengalpattu Bus Stand,50.46,1,,478.92,Card,Standard,9.688,0.0
RIDE002936,Carpool,2025-01-11 14:22,2025-01-11 14:55,Tambaram,Chengalpattu Bus Stand,32.52,3,2.8,237.53,UPI,Shared,4.553,1.691
RIDE002937,Carpool,2025-03-20 13:04,2025-03-20 14:15,Guindy,Chengalpattu Town,59.9,3,2.7,381.95,UPI,Shared,8.386,3.115
RIDE002938,Carpool,2025-01-18 19:20,2025-01-18 19:49,Tambaram,SRM University,31.73,4,3.9,197.8,Card,Shared,4.442,1.65
RIDE002939,Private,2025-02-26 12:33,2025-02-26 13:07,Mylapore,Chengalpattu Bus Stand,34.34,1,,310.92,UPI,Standard,6.593,0.0
RIDE002940,Private,2025-01-04 11:47,2025-01-04 12:53,Guindy,SRM University,58.66,1,,561.92,Cash,Standard,11.263,0.0
RIDE002941,Carpool,2025-02-20 04:48,2025-02-20 05:57,Chromepet,Chengalpattu Town,57.68,2,1.6,421.5,UPI,Shared,8.075,3.0
RIDE002942,Private,2025-02-11 08:54,2025-02-11 09:35,Chromepet,SRM University,46.12,1,,427.03,UPI,Standard,8.855,0.0
RIDE002943,Private,2025-02-22 20:24,2025-02-22 20:56,Guindy,Chengalpattu Town,32.55,1,,314.71,Card,Standard,6.25,0.0
RIDE002944,Private,2025-02-14 15:48,2025-02-14 16:29,Adyar,SRM University,37.95,1,,370.78,Cash,Standard,7.286,0.0
RIDE002945,Private,2025-01-05 14:18,2025-01-05 15:02,Anna Nagar,Mahindra City,40.51,1,,462.9,Wallet,Standard,7.778,0.0
RIDE002946,Private,2025-04-18 05:12,2025-04-18 05:45,Tambaram,Chengalpattu Town,31.72,1,,358.8,Cash,Standard,6.09,0.0
RIDE002947,Carpool,2025-01-21 07:06,2025-01-21 08:10,Adyar,Chengalpattu Bus Stand,54.81,4,4.0,376.38,UPI,Shared,7.673,2.851
RIDE002948,Private,2025-02-06 18:04,2025-02-06 19:12,Perungudi,Chengalpattu Bus Stand,55.34,1,,591.6,Cash,Standard,10.625,0.0
RIDE002949,Carpool,2025-03-20 00:18,2025-03-20 00:47,Adyar,Singaperumal Koil,30.4,2,1.6,208.14,Cash,Shared,4.256,1.581
RIDE002950,Private,2025-01-07 16:54,2025-01-07 17:41,Tambaram,Chengalpattu Bus Stand,45.89,1,,452.07,Wallet,Standard,8.811,0.0
RIDE002951,Carpool,2025-02-09 20:59,2025-02-09 21:45,Adyar,Singaperumal Koil,39.48,3,2.9,302.73,UPI,Shared,5.527,2.053
RIDE002952,Private,2025-01-24 09:30,2025-01-24 10:12,Tambaram,Mahindra City,38.7,1,,357.91,UPI,Standard,7.43,0.0
RIDE002953,Private,2025-04-16 13:33,2025-04-16 14:12,Guindy,Chengalpattu Town,35.25,1,,354.25,Wallet,Standard,6.768,0.0
RIDE002954,Private,2025-01-03 01:36,2025-01-03 02:21,Pallavaram,Chengalpattu Bus Stand,44.32,1,,450.03,UPI,Standard,8.509,0.0
RIDE002955,Carpool,2025-03-14 19:57,2025-03-14 20:53,Anna Nagar,Chengalpattu Town,55.99,4,3.7,336.56,Card,Shared,7.839,2.911
RIDE002956,Carpool,2025-03-18 21:32,2025-03-18 22:40,OMR Sholinganallur,Chengalpattu Town,56.55,4,3.4,396.72,Card,Shared,7.917,2.941
RIDE002957,Private,2025-01-13 06:14,2025-01-13 07:08,Pallavaram,Chengalpattu Town,53.68,1,,585.79,UPI,Standard,10.307,0.0
RIDE002958,Private,2025-03-30 16:50,2025-03-30 17:51,Velachery,SRM University,52.88,1,,479.61,UPI,Standard,10.153,0.0
RIDE002959,Carpool,2025-01-09 06:59,2025-01-09 08:17,Chromepet,Chengalpattu Town,62.82,2,1.5,378.57,Card,Shared,8.795,3.266
RIDE002960,Carpool,2025-02-08 08:01,2025-02-08 09:10,Guindy,Chengalpattu Town,64.94,4,3.9,429.1,Card,Shared,9.092,3.376
RIDE002961,Carpool,2025-01-22 14:57,2025-01-22 15:36,Adyar,Mahindra City,35.53,3,2.4,225.83,UPI,Shared,4.974,1.848
RIDE002962,Carpool,2025-02-12 08:10,2025-02-12 09:16,Pallavaram,Chengalpattu Bus Stand,63.77,3,2.5,470.29,Card,Shared,8.928,3.316
RIDE002963,Carpool,2025-04-13 17:12,2025-04-13 17:53,Chromepet,SRM University,43.7,2,1.9,296.79,Cash,Shared,6.118,2.272
RIDE002964,Carpool,2025-03-19 20:49,2025-03-19 21:31,Tambaram,Singaperumal Koil,40.61,4,3.4,283.9,Wallet,Shared,5.685,2.112
RIDE002965,Private,2025-02-21 20:50,2025-02-21 21:34,T Nagar,Chengalpattu Bus Stand,36.14,1,,399.34,UPI,Standard,6.939,0.0
RIDE002966,Carpool,2025-03-16 18:41,2025-03-16 19:36,Pallavaram,Chengalpattu Town,59.52,4,4.0,384.75,UPI,Shared,8.333,3.095
RIDE002967,Private,2025-02-15 09:36,2025-02-15 10:24,Perungudi,Chengalpattu Bus Stand,41.68,1,,426.54,Cash,Standard,8.003,0.0
RIDE002968,Private,2025-03-18 02:11,2025-03-18 02:56,Tambaram,Mahindra City,36.64,1,,414.24,Card,Standard,7.035,0.0
RIDE002969,Carpool,2025-03-05 20:07,2025-03-05 20:57,Guindy,Chengalpattu Bus Stand,47.53,4,3.7,339.38,UPI,Shared,6.654,2.472
RIDE002970,Private,2025-04-17 22:30,2025-04-17 23:07,Chromepet,SRM University,31.06,1,,346.37,Cash,Standard,5.964,0.0
RIDE002971,Carpool,2025-02-09 08:06,2025-02-09 08:41,OMR Sholinganallur,Chengalpattu Town,36.8,3,3.0,231.17,UPI,Shared,5.152,1.914
RIDE002972,Carpool,2025-01-13 02:10,2025-01-13 03:12,T Nagar,Mahindra City,60.29,3,2.5,432.81,Card,Shared,8.441,3.135
RIDE002973,Private,2025-01-26 15:08,2025-01-26 15:55,Velachery,SRM University,51.42,1,,468.52,Card,Standard,9.873,0.0
RIDE002974,Private,2025-03-05 14:40,2025-03-05 15:39,Guindy,Mahindra City,58.51,1,,666.72,Cash,Standard,11.234,0.0
RIDE002975,Carpool,2025-04-11 07:25,2025-04-11 08:20,Perungudi,Chengalpattu Town,46.05,2,1.7,324.09,Cash,Shared,6.447,2.395
RIDE002976,Private,2025-04-19 10:54,2025-04-19 11:43,Perungudi,Chengalpattu Bus Stand,43.01,1,,398.69,Cash,Standard,8.258,0.0
RIDE002977,Carpool,2025-02-13 05:27,2025-02-13 06:26,Guindy,Chengalpattu Town,53.94,3,2.7,405.3,UPI,Shared,7.552,2.804
RIDE002978,Private,2025-01-12 07:00,2025-01-12 07:39,Velachery,Chengalpattu Bus Stand,34.01,1,,378.31,Card,Standard,6.53,0.0
RIDE002979,Private,2025-01-09 07:35,2025-01-09 08:28,Perungudi,Mahindra City,46.46,1,,509.84,Cash,Standard,8.92,0.0
RIDE002980,Carpool,2025-05-01 00:54,2025-05-01 01:49,Adyar,Chengalpattu Town,46.01,3,2.9,349.33,Card,Shared,6.441,2.393
RIDE002981,Private,2025-03-02 02:31,2025-03-02 03:03,Velachery,Mahindra City,31.71,1,,306.25,Wallet,Standard,6.088,0.0
RIDE002982,Carpool,2025-04-22 19:40,2025-04-22 20:43,Perungudi,Mahindra City,55.48,3,2.6,339.76,UPI,Shared,7.767,2.885
RIDE002983,Private,2025-03-18 01:09,2025-03-18 02:06,Perungudi,SRM University,57.45,1,,543.78,UPI,Standard,11.03,0.0
RIDE002984,Carpool,2025-01-28 09:34,2025-01-28 10:24,Pallavaram,Chengalpattu Bus Stand,42.45,4,3.9,288.21,Wallet,Shared,5.943,2.207
RIDE002985,Private,2025-01-21 18:46,2025-01-21 19:51,Anna Nagar,Chengalpattu Town,55.12,1,,570.3,Wallet,Standard,10.583,0.0
RIDE002986,Carpool,2025-01-31 01:28,2025-01-31 02:19,Chromepet,Chengalpattu Town,47.83,4,3.5,343.54,Card,Shared,6.696,2.487
RIDE002987,Carpool,2025-04-13 23:28,2025-04-14 00:36,Adyar,Singaperumal Koil,63.71,3,2.6,410.05,UPI,Shared,8.919,3.313
RIDE002988,Carpool,2025-01-23 20:00,2025-01-23 20:52,Pallavaram,Singaperumal Koil,49.02,2,1.5,374.76,Card,Shared,6.863,2.549
RIDE002989,Private,2025-03-07 00:11,2025-03-07 01:12,Guindy,Singaperumal Koil,60.56,1,,629.83,Card,Standard,11.628,0.0
RIDE002990,Carpool,2025-01-29 04:57,2025-01-29 06:05,T Nagar,Chengalpattu Town,62.86,3,2.9,391.28,Wallet,Shared,8.8,3.269
RIDE002991,Private,2025-03-14 11:57,2025-03-14 12:52,Chromepet,Chengalpattu Town,58.33,1,,615.43,UPI,Standard,11.199,0.0
RIDE002992,Private,2025-02-09 17:54,2025-02-09 18:28,Guindy,SRM University,36.13,1,,328.82,Wallet,Standard,6.937,0.0
RIDE002993,Private,2025-03-12 09:19,2025-03-12 09:52,Velachery,Singaperumal Koil,32.35,1,,335.73,UPI,Standard,6.211,0.0
RIDE002994,Carpool,2025-04-27 16:48,2025-04-27 17:24,OMR Sholinganallur,SRM University,35.95,2,1.8,216.47,Cash,Shared,5.033,1.869
RIDE002995,Carpool,2025-04-03 13:31,2025-04-03 14:32,Perungudi,Mahindra City,59.94,3,2.7,362.08,Wallet,Shared,8.392,3.116
RIDE002996,Carpool,2025-02-03 05:48,2025-02-03 06:24,Anna Nagar,Singaperumal Koil,38.53,2,1.7,252.13,Wallet,Shared,5.394,2.004
RIDE002997,Carpool,2025-04-26 04:52,2025-04-26 05:32,OMR Sholinganallur,Singaperumal Koil,32.59,2,1.6,210.17,Cash,Shared,4.563,1.694
RIDE002998,Private,2025-01-22 10:38,2025-01-22 11:11,Velachery,Singaperumal Koil,32.1,1,,342.68,Card,Standard,6.163,0.0
RIDE002999,Private,2025-02-21 23:21,2025-02-22 00:24,Anna Nagar,SRM University,59.66,1,,567.66,UPI,Standard,11.455,0.0
RIDE003000,Private,2025-01-10 15:02,2025-01-10 16:00,T Nagar,Chengalpattu Bus Stand,59.55,1,,634.29,UPI,Standard,11.434,0.0
RIDE003001,Carpool,2025-02-25 23:18,2025-02-26 00:13,Pallavaram,SRM University,44.97,2,1.4,330.03,UPI,Shared,6.296,2.338
RIDE003002,Carpool,2025-03-17 16:57,2025-03-17 18:09,Chromepet,Chengalpattu Town,58.73,4,3.5,414.71,Cash,Shared,8.222,3.054
RIDE003003,Carpool,2025-04-25 01:10,2025-04-25 02:17,Adyar,Mahindra City,57.43,3,2.7,360.63,UPI,Shared,8.04,2.987
RIDE003004,Carpool,2025-04-06 10:41,2025-04-06 11:53,Adyar,Singaperumal Koil,60.46,2,1.9,463.72,Cash,Shared,8.464,3.144
RIDE003005,Carpool,2025-01-09 05:18,2025-01-09 06:18,Adyar,Chengalpattu Town,55.31,3,2.6,340.68,Cash,Shared,7.743,2.877
RIDE003006,Carpool,2025-02-27 05:01,2025-02-27 05:47,Pallavaram,SRM University,46.42,2,1.7,316.0,Cash,Shared,6.499,2.414
RIDE003007,Private,2025-04-06 14:56,2025-04-06 15:56,Pallavaram,Singaperumal Koil,64.71,1,,728.87,UPI,Standard,12.424,0.0
RIDE003008,Carpool,2025-02-06 20:01,2025-02-06 21:00,Velachery,Chengalpattu Town,64.21,2,1.9,407.93,Card,Shared,8.989,3.339
RIDE003009,Carpool,2025-03-03 05:22,2025-03-03 06:24,Mylapore,SRM University,58.53,4,3.7,387.2,Card,Shared,8.194,3.044
RIDE003010,Private,2025-02-05 21:26,2025-02-05 22:01,Adyar,SRM University,38.82,1,,397.75,Cash,Standard,7.453,0.0
RIDE003011,Carpool,2025-04-12 22:25,2025-04-12 23:10,Velachery,Chengalpattu Town,40.21,2,1.6,274.16,Cash,Shared,5.629,2.091
RIDE003012,Carpool,2025-01-26 04:30,2025-01-26 05:03,Pallavaram,SRM University,32.17,3,2.9,221.42,UPI,Shared,4.504,1.673
RIDE003013,Carpool,2025-02-21 02:11,2025-02-21 02:53,Pallavaram,Singaperumal Koil,37.62,4,3.9,251.71,UPI,Shared,5.267,1.956
RIDE003014,Carpool,2025-01-31 21:04,2025-01-31 21:46,Velachery,SRM University,47.05,2,1.4,353.19,Card,Shared,6.587,2.447
RIDE003015,Carpool,2025-03-28 14:39,2025-03-28 15:35,Anna Nagar,Singaperumal Koil,57.13,2,1.5,378.48,Wallet,Shared,7.998,2.971
RIDE003016,Carpool,2025-04-27 06:48,2025-04-27 07:22,Guindy,Singaperumal Koil,33.47,2,1.8,213.62,UPI,Shared,4.686,1.74
RIDE003017,Carpool,2025-03-06 17:44,2025-03-06 18:18,Adyar,Singaperumal Koil,33.7,2,1.5,211.59,Wallet,Shared,4.718,1.752
RIDE003018,Private,2025-02-21 05:15,2025-02-21 06:13,Perungudi,Chengalpattu Town,56.83,1,,575.45,Wallet,Standard,10.911,0.0
RIDE003019,Carpool,2025-03-26 16:42,2025-03-26 17:25,Mylapore,Chengalpattu Town,38.6,3,2.7,248.62,Cash,Shared,5.404,2.007
RIDE003020,Private,2025-01-24 02:34,2025-01-24 03:08,Chromepet,Chengalpattu Bus Stand,30.11,1,,292.68,Wallet,Standard,5.781,0.0
RIDE003021,Private,2025-02-06 04:31,2025-02-06 05:09,T Nagar,Chengalpattu Town,33.25,1,,320.05,UPI,Standard,6.384,0.0
RIDE003022,Carpool,2025-04-30 16:22,2025-04-30 16:56,Chromepet,Chengalpattu Town,30.21,2,1.4,214.14,Card,Shared,4.229,1.571
RIDE003023,Carpool,2025-01-16 08:51,2025-01-16 09:42,Chromepet,Chengalpattu Bus Stand,45.89,2,1.5,355.69,Card,Shared,6.425,2.386
RIDE003024,Carpool,2025-04-11 11:00,2025-04-11 11:45,Velachery,Singaperumal Koil,41.52,3,2.7,254.2,Card,Shared,5.813,2.159
RIDE003025,Carpool,2025-03-21 13:03,2025-03-21 13:53,Mylapore,Mahindra City,44.02,2,1.6,334.39,Cash,Shared,6.163,2.289
RIDE003026,Private,2025-03-05 15:42,2025-03-05 16:24,OMR Sholinganallur,Mahindra City,46.38,1,,437.14,Cash,Standard,8.905,0.0
RIDE003027,Carpool,2025-04-30 00:00,2025-04-30 00:46,Tambaram,Mahindra City,46.46,2,1.9,284.59,Card,Shared,6.504,2.416
RIDE003028,Carpool,2025-04-17 08:00,2025-04-17 09:09,Adyar,Chengalpattu Bus Stand,56.96,4,3.4,425.46,Cash,Shared,7.974,2.962
RIDE003029,Private,2025-04-04 21:59,2025-04-04 22:28,Guindy,SRM University,30.06,1,,294.66,Cash,Standard,5.772,0.0
RIDE003030,Carpool,2025-04-06 14:00,2025-04-06 15:03,Chromepet,Mahindra City,52.48,4,3.6,364.48,Wallet,Shared,7.347,2.729
RIDE003031,Carpool,2025-01-17 03:57,2025-01-17 04:41,OMR Sholinganallur,Singaperumal Koil,37.35,2,1.8,287.82,UPI,Shared,5.229,1.942
RIDE003032,Carpool,2025-02-02 16:26,2025-02-02 16:57,Chromepet,SRM University,31.92,4,3.7,211.42,Card,Shared,4.469,1.66
RIDE003033,Carpool,2025-01-16 16:32,2025-01-16 17:08,Anna Nagar,Mahindra City,32.9,3,2.9,212.8,UPI,Shared,4.606,1.711
RIDE003034,Carpool,2025-01-13 12:33,2025-01-13 13:20,Guindy,Chengalpattu Bus Stand,41.48,3,2.6,263.49,Wallet,Shared,5.807,2.157
RIDE003035,Carpool,2025-02-09 14:47,2025-02-09 15:29,Pallavaram,Chengalpattu Town,42.87,4,3.6,293.77,Cash,Shared,6.002,2.229
RIDE003036,Carpool,2025-03-21 14:33,2025-03-21 15:36,Chromepet,Mahindra City,64.24,4,3.9,385.7,UPI,Shared,8.994,3.34
RIDE003037,Carpool,2025-01-07 01:21,2025-01-07 02:13,Anna Nagar,SRM University,57.96,2,1.4,428.34,Card,Shared,8.114,3.014
RIDE003038,Private,2025-04-24 11:19,2025-04-24 12:06,Velachery,SRM University,46.24,1,,431.53,Wallet,Standard,8.878,0.0
RIDE003039,Private,2025-01-06 23:23,2025-01-06 23:56,Perungudi,Chengalpattu Town,35.52,1,,399.17,Wallet,Standard,6.82,0.0
RIDE003040,Carpool,2025-04-09 03:27,2025-04-09 04:13,Pallavaram,Chengalpattu Town,50.47,3,2.5,382.01,UPI,Shared,7.066,2.624
RIDE003041,Private,2025-01-12 23:33,2025-01-13 00:08,Anna Nagar,Chengalpattu Town,37.95,1,,418.56,Cash,Standard,7.286,0.0
RIDE003042,Private,2025-03-16 17:52,2025-03-16 18:48,Pallavaram,Mahindra City,45.51,1,,491.48,UPI,Standard,8.738,0.0
RIDE003043,Private,2025-03-13 04:42,2025-03-13 05:54,Velachery,Singaperumal Koil,60.75,1,,680.89,UPI,Standard,11.664,0.0
RIDE003044,Carpool,2025-04-15 19:07,2025-04-15 20:11,Anna Nagar,Chengalpattu Bus Stand,56.24,3,2.7,403.81,UPI,Shared,7.874,2.924
RIDE003045,Private,2025-04-07 02:06,2025-04-07 02:52,T Nagar,Mahindra City,37.92,1,,353.36,UPI,Standard,7.281,0.0
RIDE003046,Private,2025-03-06 02:35,2025-03-06 03:30,Pallavaram,Chengalpattu Bus Stand,57.52,1,,655.53,UPI,Standard,11.044,0.0
RIDE003047,Private,2025-04-26 06:09,2025-04-26 07:02,Tambaram,Singaperumal Koil,56.19,1,,550.1,Wallet,Standard,10.788,0.0
